motor_id,jig_id,eligible_runs,harmonic_order,family,amplitude_mean_deg,amplitude_sd_deg
P05,remount01-test-2,3,1,geometric,0.3180900275610809,0.0018790608374495837
P05,remount01-test-2,3,2,geometric,0.3453200996814263,0.001078744194882484
P05,remount01-test-2,3,3,motor,0.09806602672242404,0.0023842585618216567
P05,remount01-test-2,3,4,geometric,0.0418743361553604,0.0006523861652739694
P05,remount01-test-2,3,6,motor,0.0176872006551318,0.0014939466284101164
P05,remount01-test-2,3,8,geometric,0.02263188548843173,0.0009753086850511926
P05,remount01-test-2,3,9,motor,0.2837827370591282,0.0014119286803394011
P05,remount01-test-2,3,12,motor,0.009691595631799853,0.0004224164362475689
P05,remount01-test-2,3,18,motor,0.10551481962344854,0.0005799485889461854
P05,remount01-test-2,3,27,motor,0.06712321085991635,0.0006158662631630677
P05,remount01-test-2,3,36,motor,0.8546149612755811,0.0016444265412278573
P05,remount01-test-2,3,45,motor,0.07851746538470465,0.0003535247610127916
P05,remount01-test-2,3,72,motor,0.1647682274258868,0.0006900490341677666
P05,remount01-test-2,3,108,motor,0.09103931750092897,0.001170310129220242
P05,remount02-test-2,3,1,geometric,0.31565124929498617,0.005572673360551843
P05,remount02-test-2,3,2,geometric,0.3541695238005036,0.007426712865976903
P05,remount02-test-2,3,3,motor,0.09070297935558135,0.0010835136328161677
P05,remount02-test-2,3,4,geometric,0.03977005856204407,0.0021713039529378093
P05,remount02-test-2,3,6,motor,0.019106178065617874,0.001721848674628328
P05,remount02-test-2,3,8,geometric,0.02313397972332042,0.0020228073735960397
P05,remount02-test-2,3,9,motor,0.28374611682369655,0.0016351841135677338
P05,remount02-test-2,3,12,motor,0.04454358905384719,0.0013666108386631906
P05,remount02-test-2,3,18,motor,0.10804665483754482,0.0004110323395556699
P05,remount02-test-2,3,27,motor,0.06901342067753548,0.0008854489837524772
P05,remount02-test-2,3,36,motor,0.8543822844892676,0.003143930055421129
P05,remount02-test-2,3,45,motor,0.07888968396113326,0.0006696212146108285
P05,remount02-test-2,3,72,motor,0.1636591818206675,0.0003710946847560671
P05,remount02-test-2,3,108,motor,0.08961562148572673,0.0003217886256172568
P05,remount03-test-2,3,1,geometric,0.2979419512325945,0.00929008912486435
P05,remount03-test-2,3,2,geometric,0.32511614067504163,0.005020601249174158
P05,remount03-test-2,3,3,motor,0.09161384058462611,0.0029182561842442394
P05,remount03-test-2,3,4,geometric,0.04666087933029072,0.0023758959643443702
P05,remount03-test-2,3,6,motor,0.01812442841000683,0.0014801392178584256
P05,remount03-test-2,3,8,geometric,0.022498896269448943,0.0004586180216310758
P05,remount03-test-2,3,9,motor,0.2848379635545714,0.0007527877210939908
P05,remount03-test-2,3,12,motor,0.017212081942719244,0.0014984783123225794
P05,remount03-test-2,3,18,motor,0.10550584911328738,0.0016121264790084182
P05,remount03-test-2,3,27,motor,0.06775422471863582,0.000952650670976473
P05,remount03-test-2,3,36,motor,0.8507915107399889,0.001164349622292634
P05,remount03-test-2,3,45,motor,0.07912589456173862,0.0015328378381171464
P05,remount03-test-2,3,72,motor,0.16385596695411356,0.00012984925028103033
P05,remount03-test-2,3,108,motor,0.0920392677802639,0.0016486323853173292
